#Matching species	Similarity (%)
Ruminococcus faecis--Ruminococcaceae--FJ611794 (Valid)	95.1532430506
Ruminococcus torques--Ruminococcaceae--L76604 (Valid)	94.9188426253
Faecalicatena fissicatena--Lachnospiraceae--FR749936 (Valid)	94.7332421341
Faecalicatena contorta--Lachnospiraceae--FR749946 (Valid)	94.5964432285
Faecalicatena orotica--Lachnospiraceae--FR749917 (Valid)	94.5280437756
Clostridium glycyrrhizinilyticum--Clostridiaceae--AB233029 (Valid)	94.5205479452
Ruminococcus lactaris--Ruminococcaceae--L76602 (Valid)	94.3571428571
Roseburia hominis--Lachnospiraceae--AJ270482 (Valid)	94.045174538
Roseburia intestinalis--Lachnospiraceae--AJ312385 (Valid)	94.0410958904
Coprococcus comes--Lachnospiraceae--EF031542 (Valid)	93.9393939394
Clostridium aldenense--Clostridiaceae--DQ279736 (Valid)	93.6370209689
Robinsoniella peoriensis--Lachnospiraceae--AF445285 (Valid)	93.6301369863
Clostridium nexile--Clostridiaceae--X73443 (Valid)	93.6038514443
Ruminococcus gnavus--Ruminococcaceae--X94967 (Valid)	93.6038514443
Clostridium saccharolyticum--Clostridiaceae--Y18185 (Valid)	93.4931506849
Blautia stercoris--Unclassified Clostridiales--HM626177 (Valid)	93.4306569343
Roseburia inulinivorans--Lachnospiraceae--AJ270473 (Valid)	93.4073560028
Murimonas intestini--Lachnospiraceae--KC311366 (Valid)	93.3988764045
Clostridium amygdalinum--Clostridiaceae--AY353957 (Valid)	93.2876712329
Clostridium citroniae--Clostridiaceae--DQ279737 (Valid)	93.2299012694
Eubacterium oxidoreducens--Eubacteriaceae--FR733672 (Valid)	93.2284541724
Clostridium celerecrescens--Clostridiaceae--X71848 (Valid)	93.2191780822
Hespellia porcina--Lachnospiraceae--AF445239 (Valid)	93.199167245
Muricomes intestini--Unclassified Clostridiales--KR364770 (Valid)	93.1228070175
Faecalimonas umbilicata--Lachnospiraceae--LC192831 (Valid)	93.0869267625
Roseburia faecis--Lachnospiraceae--AY305310 (Valid)	93.058419244
Clostridium indolis--Clostridiaceae--Y18184 (Valid)	93.0136986301
Clostridium algidixylanolyticum--Clostridiaceae--AF092549 (Valid)	93.0136986301
Extibacter muris--Clostridiaceae--KR364761 (Valid)	92.9419986024
Fusicatenibacter saccharivorans--Clostridiaceae--AB698910 (Valid)	92.8772919605
Blautia coccoides--Unclassified Clostridiales--AB571656 (Valid)	92.8767123288
Clostridium bolteae--Clostridiaceae--AJ508452 (Valid)	92.8767123288
Hespellia stercorisuis--Lachnospiraceae--AF445264 (Valid)	92.817679558
Desulfotomaculum guttoideum--Peptococcaceae--Y11568 (Valid)	92.8082191781
Clostridium xylanolyticum--Clostridiaceae--X76739 (Valid)	92.6624737945
Blautia producta--Unclassified Clostridiales--L76595 (Valid)	92.6605504587
Clostridium sphenoides--Clostridiaceae--AB075772 (Valid)	92.6561427591
Clostridium methoxybenzovorans--Clostridiaceae--AF067965 (Valid)	92.602739726
Hungatella hathewayi--Clostridiaceae--AJ311620 (Valid)	92.5174825175
Clostridium aerotolerans--Clostridiaceae--X76163 (Valid)	92.4358084663
Falcatimonas natans--Lachnospiraceae--AB298726 (Valid)	92.3392612859
Ruminococcus gauvreauii--Ruminococcaceae--EF529620 (Valid)	92.2971114168
Clostridium clostridioforme--Clostridiaceae--M59089 (Valid)	92.2918100482
Blautia hansenii--Unclassified Clostridiales--AB534168 (Valid)	92.1971252567
Clostridium asparagiforme--Clostridiaceae--AJ582080 (Valid)	91.9723183391
Clostridium lavalense--Clostridiaceae--EF564277 (Valid)	91.8676774638
Clostridium scindens--Clostridiaceae--AF262238 (Valid)	91.5926179084
Clostridium herbivorans--Clostridiaceae--L34418 (Valid)	91.4148351648
Dorea formicigenerans--Lachnospiraceae--L34619 (Valid)	91.3461538462
Eubacterium hadrum--Eubacteriaceae--FR749932 (Valid)	91.1141490089
