#Matching species	Similarity (%)
Cuneatibacter caecimuris--Lachnospiraceae--KR364760 (Valid)	90.7649896623
Kineothrix alysoides--Lachnospiraceae--KX356505 (Valid)	90.7260963336
Lachnospira multipara--Lachnospiraceae--FR733699 (Valid)	90.6142167012
Roseburia hominis--Lachnospiraceae--AJ270482 (Valid)	90.5582356995
Clostridium amygdalinum--Clostridiaceae--AY353957 (Valid)	90.5386740331
Eisenbergiella tayi--Clostridiaceae--KF814111 (Valid)	90.4967602592
Roseburia intestinalis--Lachnospiraceae--AJ312385 (Valid)	90.4761904762
Ruminococcus torques--Ruminococcaceae--L76604 (Valid)	90.421729807
Roseburia faecis--Lachnospiraceae--AY305310 (Valid)	90.3698534543
Clostridium saccharolyticum--Clostridiaceae--Y18185 (Valid)	90.3514817367
Lactobacillus rogosae--Lactobacillaceae--GU269544 (Valid)	90.3496503497
Desulfotomaculum guttoideum--Peptococcaceae--Y11568 (Valid)	90.2959394357
Clostridium celerecrescens--Clostridiaceae--X71848 (Valid)	90.2271163111
Clostridium algidixylanolyticum--Clostridiaceae--AF092549 (Valid)	90.2203856749
Roseburia inulinivorans--Lachnospiraceae--AJ270473 (Valid)	90.1191310441
Clostridium indolis--Clostridiaceae--Y18184 (Valid)	90.0894700619
Clostridium fimetarium--Clostridiaceae--AF126687 (Valid)	90.0826446281
Lachnobacterium bovis--Lachnospiraceae--AF298663 (Valid)	90.0140646976
Eubacterium uniforme--Eubacteriaceae--GU269550 (Valid)	90.0
Clostridium xylanolyticum--Clostridiaceae--X76739 (Valid)	89.9153737659
Clostridium sphenoides--Clostridiaceae--AB075772 (Valid)	89.8620689655
Clostridium methoxybenzovorans--Clostridiaceae--AF067965 (Valid)	89.8141775637
Faecalicatena fissicatena--Lachnospiraceae--FR749936 (Valid)	89.8071625344
Clostridium aerotolerans--Clostridiaceae--X76163 (Valid)	89.7902097902
Oribacterium asaccharolyticum--Lachnospiraceae--HM120211 (Valid)	89.7743300423
Bacteroides pectinophilus--Bacteroidaceae--ABVQ01000036 (Valid)	89.6694214876
Faecalicatena contorta--Lachnospiraceae--FR749946 (Valid)	89.6694214876
Anaerocolumna cellulosilytica--Lachnospiraceae--AB298755 (Valid)	89.5933838732
Eubacterium hadrum--Eubacteriaceae--FR749932 (Valid)	89.5244658856
Pseudobutyrivibrio ruminis--Lachnospiraceae--X95893 (Valid)	89.5178197065
Hespellia porcina--Lachnospiraceae--AF445239 (Valid)	89.5031490553
Eubacterium eligens--Eubacteriaceae--L34420 (Valid)	89.4919972164
Eubacterium oxidoreducens--Eubacteriaceae--FR733672 (Valid)	89.455547898
Butyrivibrio crossotus--Lachnospiraceae--ABWN01000012 (Valid)	89.4482758621
Faecalicatena orotica--Lachnospiraceae--FR749917 (Valid)	89.3939393939
Clostridium glycyrrhizinilyticum--Clostridiaceae--AB233029 (Valid)	89.3250688705
Ruminococcus gnavus--Ruminococcaceae--X94967 (Valid)	89.3129770992
Clostridium bolteae--Clostridiaceae--AJ508452 (Valid)	89.1947694425
Faecalimonas umbilicata--Lachnospiraceae--LC192831 (Valid)	89.1184573003
Clostridium polysaccharolyticum--Clostridiaceae--X77839 (Valid)	89.0883977901
Falcatimonas natans--Lachnospiraceae--AB298726 (Valid)	89.0571231934
Coprococcus eutactus--Lachnospiraceae--EF031543 (Valid)	89.0363128492
Oribacterium parvum--Lachnospiraceae--HM120210 (Valid)	88.9928057554
Clostridium asparagiforme--Clostridiaceae--AJ582080 (Valid)	88.9895470383
Syntrophococcus sucromutans--Lachnospiraceae--AF202264 (Valid)	88.9807162534
Bacteroides galacturonicus--Bacteroidaceae--DQ497994 (Valid)	88.7876664331
Ruminococcus faecis--Ruminococcaceae--FJ611794 (Valid)	88.7464387464
Murimonas intestini--Lachnospiraceae--KC311366 (Valid)	88.4078212291
Anaerobium acetethylicum--Lachnospiraceae--KP233894 (Valid)	87.893982808
Anaerostipes caccae--Lachnospiraceae--AJ270487 (Valid)	87.8808864266
