#Matching species	Similarity (%)
Escherichia marmotae--Enterobacteriaceae--KJ787692 (Valid)	99.3211133741
Shigella flexneri--Enterobacteriaceae--X96963 (Valid)	99.1174473863
Shigella dysenteriae--Enterobacteriaceae--X96966 (Valid)	99.1168478261
Shigella sonnei--Enterobacteriaceae--FR870445 (Valid)	98.9816700611
Escherichia fergusonii--Enterobacteriaceae--AF530475 (Valid)	98.9733059548
Escherichia coli--Enterobacteriaceae--X80725 (Valid)	98.7473903967
Escherichia albertii--Enterobacteriaceae--AJ508775 (Valid)	98.3651226158
Enterobacter hormaechei--Enterobacteriaceae--AJ853890 (Valid)	98.0926430518
Enterobacter hormaechei--Enterobacteriaceae--AJ853889 (Valid)	97.8882833787
Kosakonia sacchari--Enterobacteriaceae--JQ001784 (Valid)	97.8246091094
Citrobacter amalonaticus--Enterobacteriaceae--FR870441 (Valid)	97.6917854718
Enterobacter xiangfangensis--Enterobacteriaceae--HF679035 (Valid)	97.6207137859
Citrobacter farmeri--Enterobacteriaceae--AF025371 (Valid)	97.5560081466
Enterobacter massiliensis--Enterobacteriaceae--JN657217 (Valid)	97.5560081466
Pseudocitrobacter faecalis--Enterobacteriaceae--KF057941 (Valid)	97.5325565456
Salmonella enterica--Enterobacteriaceae--AE006468 (Valid)	97.488119484
Salmonella bongori--Enterobacteriaceae--AF029227 (Valid)	97.488119484
Citrobacter youngae--Enterobacteriaceae--AB273741 (Valid)	97.488119484
Enterobacter cloacae--Enterobacteriaceae--AJ251469 (Valid)	97.4726775956
Pseudocitrobacter anthropi--Enterobacteriaceae--KF057944 (Valid)	97.4630021142
Salmonella enterica--Enterobacteriaceae--AF008580 (Valid)	97.4184782609
Citrobacter koseri--Enterobacteriaceae--HQ992945 (Valid)	97.4114441417
Pluralibacter gergoviae--Enterobacteriaceae--AB004748 (Valid)	97.3793103448
Pantoea coffeiphila--Erwiniaceae--KJ427829 (Valid)	97.3775017253
Enterobacter cloacae--Enterobacteriaceae--Z96079 (Valid)	97.3396998636
Pantoea intestinalis--Erwiniaceae--KP326384 (Valid)	97.1486761711
Enterobacter tabaci--Enterobacteriaceae--KP990658 (Valid)	97.1486761711
Citrobacter rodentium--Enterobacteriaceae--AF025363 (Valid)	97.0807875085
Kosakonia oryzae--Enterobacteriaceae--EF488759 (Valid)	97.0027247956
Salmonella enterica--Enterobacteriaceae--EU014685 (Valid)	96.9613259669
Enterobacter bugandensis--Enterobacteriaceae--HQ122932 (Valid)	96.9529085873
Citrobacter sedlakii--Enterobacteriaceae--AF025364 (Valid)	96.9450101833
Cronobacter sakazakii--Enterobacteriaceae--EF088379 (Valid)	96.9346049046
Enterobacter cancerogenus--Enterobacteriaceae--Z96078 (Valid)	96.9304229195
Enterobacter ludwigii--Enterobacteriaceae--AJ853891 (Valid)	96.9304229195
Citrobacter braakii--Enterobacteriaceae--AF025368 (Valid)	96.8771215207
Citrobacter murliniae--Enterobacteriaceae--AF025369 (Valid)	96.8771215207
Klebsiella pneumoniae--Enterobacteriaceae--X87276 (Valid)	96.8728755948
Pantoea theicola--Erwiniaceae--AB907776 (Valid)	96.8664850136
Klebsiella quasipneumoniae--Enterobacteriaceae--HG933295 (Valid)	96.853625171
Serratia marcescens--Yersiniaceae--AB061685 (Valid)	96.8092328581
Enterobacter soli--Enterobacteriaceae--GU814270 (Valid)	96.8048946295
Klebsiella quasipneumoniae--Enterobacteriaceae--HG933296 (Valid)	96.7852257182
Pantoea gaviniae--Erwiniaceae--GQ367483 (Valid)	96.7302452316
Serratia nematodiphila--Yersiniaceae--EU036987 (Valid)	96.6734555329
Erwinia psidii--Erwiniaceae--JQ809696 (Valid)	96.6621253406
Citrobacter freundii--Enterobacteriaceae--AJ233408 (Valid)	96.6055668703
Enterobacter aerogenes--Enterobacteriaceae--CP002824 (Valid)	96.6009517335
Serratia marcescens--Yersiniaceae--AJ233431 (Valid)	96.5376782077
Citrobacter werkmanii--Enterobacteriaceae--AF025373 (Valid)	96.33401222
