#Matching species	Similarity (%)
Bifidobacterium kashiwanohense--Bifidobacteriaceae--AB425276 (Valid)	98.801369863
Bifidobacterium pseudocatenulatum--Bifidobacteriaceae--D86187 (Valid)	98.6301369863
Bifidobacterium catenulatum--Bifidobacteriaceae--AF432082 (Valid)	98.2876712329
Bifidobacterium faecale--Bifidobacteriaceae--KF990498 (Valid)	97.7739726027
Bifidobacterium dentium--Bifidobacteriaceae--D86183 (Valid)	97.7739726027
Bifidobacterium reuteri--Bifidobacteriaceae--AB613259 (Valid)	97.602739726
Bifidobacterium moukalabense--Bifidobacteriaceae--AB821293 (Valid)	97.602739726
Bifidobacterium callitrichos--Bifidobacteriaceae--AB559503 (Valid)	97.2602739726
Bifidobacterium ruminantium--Bifidobacteriaceae--D86197 (Valid)	97.2602739726
Bifidobacterium aerophilum--Bifidobacteriaceae--KU051444 (Valid)	97.2602739726
Bifidobacterium stellenboschense--Bifidobacteriaceae--AB559505 (Valid)	97.2555746141
Bifidobacterium bifidum--Bifidobacteriaceae--U25952 (Valid)	97.0890410959
Bifidobacterium adolescentis--Bifidobacteriaceae--AP009256 (Valid)	97.0890410959
Bifidobacterium angulatum--Bifidobacteriaceae--D86182 (Valid)	96.9178082192
Bifidobacterium biavatii--Bifidobacteriaceae--AB559506 (Valid)	96.9178082192
Bifidobacterium ramosum--Bifidobacteriaceae--KU051447 (Valid)	96.9125214408
Bifidobacterium saeculare--Bifidobacteriaceae--D89328 (Valid)	96.7465753425
Bifidobacterium scardovii--Bifidobacteriaceae--AJ307005 (Valid)	96.6192170819
Bifidobacterium gallinarum--Bifidobacteriaceae--D86191 (Valid)	96.404109589
Bifidobacterium thermophilum--Bifidobacteriaceae--GU361834 (Valid)	96.404109589
Bifidobacterium hapali--Bifidobacteriaceae--KP718941 (Valid)	96.397941681
Bifidobacterium thermacidophilum--Bifidobacteriaceae--AY148470 (Valid)	96.2328767123
Bifidobacterium boum--Bifidobacteriaceae--D86190 (Valid)	96.2328767123
Bifidobacterium pullorum--Bifidobacteriaceae--D86196 (Valid)	96.0616438356
Bifidobacterium merycicum--Bifidobacteriaceae--D86192 (Valid)	96.0616438356
Bifidobacterium tissierii--Bifidobacteriaceae--KP718951 (Valid)	96.0616438356
Bifidobacterium aesculapii--Bifidobacteriaceae--KC807989 (Valid)	96.0548885077
Bifidobacterium mongoliense--Bifidobacteriaceae--AB433856 (Valid)	95.8904109589
Bifidobacterium longum--Bifidobacteriaceae--D86184 (Valid)	95.5479452055
Bifidobacterium asteroides--Bifidobacteriaceae--EF187235 (Valid)	95.5326460481
Bifidobacterium eulemuris--Bifidobacteriaceae--KP979748 (Valid)	95.3767123288
Bifidobacterium longum--Bifidobacteriaceae--AB924532 (Valid)	95.3767123288
Bifidobacterium magnum--Bifidobacteriaceae--D86193 (Valid)	95.3767123288
Bifidobacterium saguini--Bifidobacteriaceae--AB559504 (Valid)	95.3687821612
Bifidobacterium lemurum--Bifidobacteriaceae--KJ658281 (Valid)	95.2054794521
Bifidobacterium breve--Bifidobacteriaceae--AB006658 (Valid)	95.2054794521
Bifidobacterium thermacidophilum--Bifidobacteriaceae--AB016246 (Valid)	95.2054794521
Bifidobacterium indicum--Bifidobacteriaceae--D86188 (Valid)	95.2054794521
Bifidobacterium gallicum--Bifidobacteriaceae--D86189 (Valid)	95.2054794521
Bifidobacterium tsurumiense--Bifidobacteriaceae--AB241106 (Valid)	95.0342465753
Bifidobacterium crudilactis--Bifidobacteriaceae--AY952449 (Valid)	94.8364888124
Bifidobacterium actinocoloniiforme--Bifidobacteriaceae--FJ858731 (Valid)	94.708994709
Bifidobacterium pseudolongum--Bifidobacteriaceae--D86195 (Valid)	94.6917808219
Bifidobacterium pseudolongum--Bifidobacteriaceae--D86194 (Valid)	94.6917808219
Bifidobacterium psychraerophilum--Bifidobacteriaceae--AY174108 (Valid)	94.6917808219
Bifidobacterium subtile--Bifidobacteriaceae--D89378 (Valid)	94.6917808219
Bifidobacterium aquikefiri--Bifidobacteriaceae--LN849254 (Valid)	94.6917808219
Bifidobacterium animalis--Bifidobacteriaceae--D86185 (Valid)	94.3493150685
Bifidobacterium longum--Bifidobacteriaceae--M58743 (Valid)	93.8356164384
Bifidobacterium longum--Bifidobacteriaceae--M58739 (Valid)	93.6643835616
